Gene	Tissue	Group
ENSCAFG00000049598	All	Not-Expressed
ENSCAFG00000049599	All	Not-Expressed
ENSCAFG00000049600	All	Not-Expressed
ENSCAFG00000049601	All	Not-Expressed
ENSCAFG00000049602	All	Not-Expressed
ENSCAFG00000049603	All	Not-Expressed
ENSCAFG00000049604	All	Not-Expressed
ENSCAFG00000049606	All	Not-Expressed
ENSCAFG00000049607	All	Not-Expressed
ENSCAFG00000049608	All	Not-Expressed
ENSCAFG00000049609	All	Not-Expressed
ENSCAFG00000049610	All	Not-Expressed
ENSCAFG00000049611	All	Not-Expressed
ENSCAFG00000049612	All	Not-Expressed
ENSCAFG00000049613	All	Not-Expressed
ENSCAFG00000049614	All	Not-Expressed
ENSCAFG00000049615	All	Not-Expressed
ENSCAFG00000049616	All	Not-Expressed
ENSCAFG00000049617	All	Not-Expressed
ENSCAFG00000049618	All	Not-Expressed
ENSCAFG00000049619	All	Not-Expressed
ENSCAFG00000049620	All	Not-Expressed
ENSCAFG00000049621	All	Not-Expressed
ENSCAFG00000049622	All	Not-Expressed
ENSCAFG00000049623	All	Not-Expressed
ENSCAFG00000049624	All	Not-Expressed
ENSCAFG00000049625	All	Not-Expressed
ENSCAFG00000049626	All	Not-Expressed
ENSCAFG00000049627	All	Not-Expressed
ENSCAFG00000049628	All	Not-Expressed
ENSCAFG00000049629	All	Not-Expressed
ENSCAFG00000049630	All	Not-Expressed
ENSCAFG00000049631	All	Not-Expressed
ENSCAFG00000049632	All	Not-Expressed
ENSCAFG00000049633	All	Not-Expressed
ENSCAFG00000049634	All	Not-Expressed
ENSCAFG00000049635	All	Not-Expressed
ENSCAFG00000049636	All	Not-Expressed
ENSCAFG00000049637	All	Not-Expressed
ENSCAFG00000049638	All	Not-Expressed
ENSCAFG00000049639	All	Not-Expressed
ENSCAFG00000049640	All	Not-Expressed
ENSCAFG00000049642	All	Not-Expressed
ENSCAFG00000049643	All	Not-Expressed
ENSCAFG00000049644	All	Not-Expressed
ENSCAFG00000049645	All	Not-Expressed
ENSCAFG00000049646	All	Not-Expressed
ENSCAFG00000049647	All	Not-Expressed
ENSCAFG00000049648	All	Not-Expressed
ENSCAFG00000049649	All	Not-Expressed
ENSCAFG00000049650	All	Not-Expressed
ENSCAFG00000049652	All	Not-Expressed
ENSCAFG00000049653	All	Not-Expressed
ENSCAFG00000049654	All	Not-Expressed
ENSCAFG00000049655	All	Not-Expressed
ENSCAFG00000049657	All	Not-Expressed
ENSCAFG00000049658	All	Not-Expressed
ENSCAFG00000049659	All	Not-Expressed
ENSCAFG00000049660	All	Not-Expressed
ENSCAFG00000049661	All	Not-Expressed
ENSCAFG00000049662	All	Not-Expressed
ENSCAFG00000049663	All	Not-Expressed
ENSCAFG00000049664	All	Not-Expressed
ENSCAFG00000049666	All	Not-Expressed
ENSCAFG00000049668	All	Not-Expressed
ENSCAFG00000049669	All	Not-Expressed
ENSCAFG00000049670	All	Not-Expressed
ENSCAFG00000049671	All	Not-Expressed
ENSCAFG00000049672	All	Not-Expressed
ENSCAFG00000049673	All	Not-Expressed
ENSCAFG00000049674	All	Not-Expressed
ENSCAFG00000049676	All	Not-Expressed
ENSCAFG00000049677	All	Not-Expressed
ENSCAFG00000049678	All	Not-Expressed
ENSCAFG00000049680	All	Not-Expressed
ENSCAFG00000049681	All	Not-Expressed
ENSCAFG00000049682	All	Not-Expressed
ENSCAFG00000049684	All	Not-Expressed
ENSCAFG00000049685	All	Not-Expressed
ENSCAFG00000049686	All	Not-Expressed
ENSCAFG00000049688	All	Not-Expressed
ENSCAFG00000049689	All	Not-Expressed
ENSCAFG00000049691	All	Not-Expressed
ENSCAFG00000049692	All	Not-Expressed
ENSCAFG00000049693	All	Not-Expressed
ENSCAFG00000049694	All	Not-Expressed
ENSCAFG00000049695	All	Not-Expressed
ENSCAFG00000049697	All	Not-Expressed
ENSCAFG00000049698	All	Not-Expressed
ENSCAFG00000049699	All	Not-Expressed
ENSCAFG00000049701	All	Not-Expressed
ENSCAFG00000049702	All	Not-Expressed
ENSCAFG00000049703	All	Not-Expressed
ENSCAFG00000049704	All	Not-Expressed
ENSCAFG00000049705	All	Not-Expressed
ENSCAFG00000049706	All	Not-Expressed
ENSCAFG00000049707	All	Not-Expressed
ENSCAFG00000049708	All	Not-Expressed
ENSCAFG00000049709	All	Not-Expressed
ENSCAFG00000049710	All	Not-Expressed
ENSCAFG00000049712	All	Not-Expressed
ENSCAFG00000049713	All	Not-Expressed
ENSCAFG00000049714	All	Not-Expressed
ENSCAFG00000049715	All	Not-Expressed
ENSCAFG00000049716	All	Not-Expressed
ENSCAFG00000049718	All	Not-Expressed
ENSCAFG00000049720	All	Not-Expressed
ENSCAFG00000049721	All	Not-Expressed
ENSCAFG00000049722	All	Not-Expressed
ENSCAFG00000049723	All	Not-Expressed
ENSCAFG00000049724	All	Not-Expressed
ENSCAFG00000049725	All	Not-Expressed
ENSCAFG00000049726	All	Not-Expressed
ENSCAFG00000049727	All	Not-Expressed
ENSCAFG00000049728	All	Not-Expressed
ENSCAFG00000049729	All	Not-Expressed
ENSCAFG00000049730	All	Not-Expressed
ENSCAFG00000049732	All	Not-Expressed
ENSCAFG00000049733	All	Not-Expressed
ENSCAFG00000049734	All	Not-Expressed
ENSCAFG00000049735	All	Not-Expressed
ENSCAFG00000049736	All	Not-Expressed
ENSCAFG00000049737	All	Not-Expressed
ENSCAFG00000049738	All	Not-Expressed
ENSCAFG00000049739	All	Not-Expressed
ENSCAFG00000049740	All	Not-Expressed
ENSCAFG00000049741	All	Not-Expressed
ENSCAFG00000049742	All	Not-Expressed
ENSCAFG00000049743	All	Not-Expressed
ENSCAFG00000049745	All	Not-Expressed
ENSCAFG00000049746	All	Not-Expressed
ENSCAFG00000049747	All	Not-Expressed
ENSCAFG00000049748	All	Not-Expressed
ENSCAFG00000049749	All	Not-Expressed
ENSCAFG00000049750	All	Not-Expressed
ENSCAFG00000049751	All	Not-Expressed
ENSCAFG00000049752	All	Not-Expressed
ENSCAFG00000049753	All	Not-Expressed
ENSCAFG00000049754	All	Not-Expressed
ENSCAFG00000049755	All	Not-Expressed
ENSCAFG00000049756	All	Not-Expressed
ENSCAFG00000049757	All	Not-Expressed
ENSCAFG00000049760	All	Not-Expressed
ENSCAFG00000049762	All	Not-Expressed
ENSCAFG00000049764	All	Not-Expressed
ENSCAFG00000049765	All	Not-Expressed
ENSCAFG00000049766	All	Not-Expressed
ENSCAFG00000049767	All	Not-Expressed
ENSCAFG00000049768	All	Not-Expressed
ENSCAFG00000049769	All	Not-Expressed
ENSCAFG00000049770	All	Not-Expressed
ENSCAFG00000049771	All	Not-Expressed
ENSCAFG00000049772	All	Not-Expressed
ENSCAFG00000049773	All	Not-Expressed
ENSCAFG00000049774	All	Not-Expressed
ENSCAFG00000049775	All	Not-Expressed
ENSCAFG00000049776	All	Not-Expressed
ENSCAFG00000049777	All	Not-Expressed
ENSCAFG00000049778	All	Not-Expressed
ENSCAFG00000049780	All	Not-Expressed
ENSCAFG00000049781	All	Not-Expressed
ENSCAFG00000049782	All	Not-Expressed
ENSCAFG00000049783	All	Not-Expressed
ENSCAFG00000049784	All	Not-Expressed
ENSCAFG00000049785	All	Not-Expressed
ENSCAFG00000049786	All	Not-Expressed
ENSCAFG00000049787	All	Not-Expressed
ENSCAFG00000049788	All	Not-Expressed
ENSCAFG00000049789	All	Not-Expressed
ENSCAFG00000049791	All	Not-Expressed
ENSCAFG00000049792	All	Not-Expressed
ENSCAFG00000049793	All	Not-Expressed
ENSCAFG00000049794	All	Not-Expressed
ENSCAFG00000049796	All	Not-Expressed
ENSCAFG00000049797	All	Not-Expressed
ENSCAFG00000049798	All	Not-Expressed
ENSCAFG00000049799	All	Not-Expressed
ENSCAFG00000049800	All	Not-Expressed
ENSCAFG00000049801	All	Not-Expressed
ENSCAFG00000049802	All	Not-Expressed
ENSCAFG00000049803	All	Not-Expressed
ENSCAFG00000049804	All	Not-Expressed
ENSCAFG00000049806	All	Not-Expressed
ENSCAFG00000049809	All	Not-Expressed
ENSCAFG00000049810	All	Not-Expressed
ENSCAFG00000049811	All	Not-Expressed
ENSCAFG00000049812	All	Not-Expressed
ENSCAFG00000049813	All	Not-Expressed
ENSCAFG00000049814	All	Not-Expressed
ENSCAFG00000049815	All	Not-Expressed
ENSCAFG00000049816	All	Not-Expressed
ENSCAFG00000049817	All	Not-Expressed
ENSCAFG00000049819	All	Not-Expressed
ENSCAFG00000049820	All	Not-Expressed
ENSCAFG00000049821	All	Not-Expressed
ENSCAFG00000049823	All	Not-Expressed
ENSCAFG00000049825	All	Not-Expressed
ENSCAFG00000049826	All	Not-Expressed
ENSCAFG00000049829	All	Not-Expressed
ENSCAFG00000049831	All	Not-Expressed
ENSCAFG00000049832	All	Not-Expressed
ENSCAFG00000049833	All	Not-Expressed
ENSCAFG00000049834	All	Not-Expressed
ENSCAFG00000049835	All	Not-Expressed
ENSCAFG00000049837	All	Not-Expressed
ENSCAFG00000049838	All	Not-Expressed
ENSCAFG00000049839	All	Not-Expressed
ENSCAFG00000049841	All	Not-Expressed
ENSCAFG00000049842	All	Not-Expressed
ENSCAFG00000049843	All	Not-Expressed
ENSCAFG00000049845	All	Not-Expressed
ENSCAFG00000049847	All	Not-Expressed
ENSCAFG00000049848	All	Not-Expressed
ENSCAFG00000049849	All	Not-Expressed
ENSCAFG00000049850	All	Not-Expressed
ENSCAFG00000049851	All	Not-Expressed
ENSCAFG00000049854	All	Not-Expressed
ENSCAFG00000049855	All	Not-Expressed
ENSCAFG00000049856	All	Not-Expressed
ENSCAFG00000049857	All	Not-Expressed
ENSCAFG00000049858	All	Not-Expressed
ENSCAFG00000049859	All	Not-Expressed
ENSCAFG00000049860	All	Not-Expressed
ENSCAFG00000049861	All	Not-Expressed
ENSCAFG00000049862	All	Not-Expressed
ENSCAFG00000049863	All	Not-Expressed
ENSCAFG00000049864	All	Not-Expressed
ENSCAFG00000049865	All	Not-Expressed
ENSCAFG00000049866	All	Not-Expressed
ENSCAFG00000049867	All	Not-Expressed
ENSCAFG00000049868	All	Not-Expressed
ENSCAFG00000049869	All	Not-Expressed
ENSCAFG00000049870	All	Not-Expressed
ENSCAFG00000049871	All	Not-Expressed
ENSCAFG00000049872	All	Not-Expressed
ENSCAFG00000049874	All	Not-Expressed
ENSCAFG00000049875	All	Not-Expressed
ENSCAFG00000049876	All	Not-Expressed
ENSCAFG00000049877	All	Not-Expressed
ENSCAFG00000049878	All	Not-Expressed
ENSCAFG00000049879	All	Not-Expressed
ENSCAFG00000049880	All	Not-Expressed
ENSCAFG00000049881	All	Not-Expressed
ENSCAFG00000049882	All	Not-Expressed
ENSCAFG00000049885	All	Not-Expressed
ENSCAFG00000049886	All	Not-Expressed
ENSCAFG00000049887	All	Not-Expressed
ENSCAFG00000049888	All	Not-Expressed
ENSCAFG00000049889	All	Not-Expressed
ENSCAFG00000049891	All	Not-Expressed
ENSCAFG00000049892	All	Not-Expressed
ENSCAFG00000049893	All	Not-Expressed
ENSCAFG00000049894	All	Not-Expressed
ENSCAFG00000049895	All	Not-Expressed
ENSCAFG00000049896	All	Not-Expressed
ENSCAFG00000049897	All	Not-Expressed
ENSCAFG00000049898	All	Not-Expressed
ENSCAFG00000049899	All	Not-Expressed
ENSCAFG00000049900	All	Not-Expressed
ENSCAFG00000049901	All	Not-Expressed
ENSCAFG00000049902	All	Not-Expressed
ENSCAFG00000049903	All	Not-Expressed
ENSCAFG00000049904	All	Not-Expressed
ENSCAFG00000049905	All	Not-Expressed
ENSCAFG00000049906	All	Not-Expressed
ENSCAFG00000049907	All	Not-Expressed
ENSCAFG00000049908	All	Not-Expressed
ENSCAFG00000049910	All	Not-Expressed
ENSCAFG00000049911	All	Not-Expressed
ENSCAFG00000049912	All	Not-Expressed
ENSCAFG00000049913	All	Not-Expressed
ENSCAFG00000049914	All	Not-Expressed
ENSCAFG00000049915	All	Not-Expressed
ENSCAFG00000049916	All	Not-Expressed
ENSCAFG00000049917	All	Not-Expressed
ENSCAFG00000049918	All	Not-Expressed
ENSCAFG00000049919	All	Not-Expressed
ENSCAFG00000049920	All	Not-Expressed
ENSCAFG00000049921	All	Not-Expressed
ENSCAFG00000049922	All	Not-Expressed
ENSCAFG00000049923	All	Not-Expressed
ENSCAFG00000049924	All	Not-Expressed
ENSCAFG00000049925	All	Not-Expressed
ENSCAFG00000049926	All	Not-Expressed
ENSCAFG00000049928	All	Not-Expressed
ENSCAFG00000049929	All	Not-Expressed
ENSCAFG00000049930	All	Not-Expressed
ENSCAFG00000049931	All	Not-Expressed
ENSCAFG00000049932	All	Not-Expressed
ENSCAFG00000049933	All	Not-Expressed
ENSCAFG00000049935	All	Not-Expressed
ENSCAFG00000049936	All	Not-Expressed
ENSCAFG00000049937	All	Not-Expressed
ENSCAFG00000049938	All	Not-Expressed
ENSCAFG00000049939	All	Not-Expressed
ENSCAFG00000049940	All	Not-Expressed
ENSCAFG00000049942	All	Not-Expressed
ENSCAFG00000049943	All	Not-Expressed
ENSCAFG00000049945	All	Not-Expressed
ENSCAFG00000049946	All	Not-Expressed
ENSCAFG00000049947	All	Not-Expressed
ENSCAFG00000049948	All	Not-Expressed
ENSCAFG00000049949	All	Not-Expressed
ENSCAFG00000049950	All	Not-Expressed
ENSCAFG00000049951	All	Not-Expressed
ENSCAFG00000049952	All	Not-Expressed
ENSCAFG00000049953	All	Not-Expressed
ENSCAFG00000049954	All	Not-Expressed
ENSCAFG00000049955	All	Not-Expressed
ENSCAFG00000049956	All	Not-Expressed
ENSCAFG00000049957	All	Not-Expressed
ENSCAFG00000049958	All	Not-Expressed
ENSCAFG00000049960	All	Not-Expressed
ENSCAFG00000049961	All	Not-Expressed
ENSCAFG00000049962	All	Not-Expressed
ENSCAFG00000049963	All	Not-Expressed
ENSCAFG00000049964	All	Not-Expressed
ENSCAFG00000049965	All	Not-Expressed
ENSCAFG00000049966	All	Not-Expressed
ENSCAFG00000049967	All	Not-Expressed
ENSCAFG00000049969	All	Not-Expressed
ENSCAFG00000049970	All	Not-Expressed
ENSCAFG00000049971	All	Not-Expressed
ENSCAFG00000049973	All	Not-Expressed
ENSCAFG00000049975	All	Not-Expressed
ENSCAFG00000049977	All	Not-Expressed
ENSCAFG00000049978	All	Not-Expressed
ENSCAFG00000049979	All	Not-Expressed
ENSCAFG00000049980	All	Not-Expressed
ENSCAFG00000049982	All	Not-Expressed
ENSCAFG00000049983	All	Not-Expressed
ENSCAFG00000049984	All	Not-Expressed
ENSCAFG00000049985	All	Not-Expressed
ENSCAFG00000049986	All	Not-Expressed
ENSCAFG00000049988	All	Not-Expressed
ENSCAFG00000049989	All	Not-Expressed
ENSCAFG00000049990	All	Not-Expressed
ENSCAFG00000049991	All	Not-Expressed
ENSCAFG00000049992	All	Not-Expressed
ENSCAFG00000049993	All	Not-Expressed
ENSCAFG00000049995	All	Not-Expressed
ENSCAFG00000049996	All	Not-Expressed
ENSCAFG00000049997	All	Not-Expressed
ENSCAFG00000049998	All	Not-Expressed
ENSCAFG00000049999	All	Not-Expressed
ENSCAFG00000050000	All	Not-Expressed
ENSCAFG00000050002	All	Not-Expressed
ENSCAFG00000050003	All	Not-Expressed
ENSCAFG00000050004	All	Not-Expressed
ENSCAFG00000050005	All	Not-Expressed
ENSCAFG00000050006	All	Not-Expressed
ENSCAFG00000050008	All	Not-Expressed
ENSCAFG00000050009	All	Not-Expressed
ENSCAFG00000050010	All	Not-Expressed
ENSCAFG00000050013	All	Not-Expressed
ENSCAFG00000050015	All	Not-Expressed
ENSCAFG00000050016	All	Not-Expressed
ENSCAFG00000050017	All	Not-Expressed
ENSCAFG00000050018	All	Not-Expressed
ENSCAFG00000050019	All	Not-Expressed
ENSCAFG00000050020	All	Not-Expressed
ENSCAFG00000050021	All	Not-Expressed
ENSCAFG00000050022	All	Not-Expressed
ENSCAFG00000050023	All	Not-Expressed
ENSCAFG00000050024	All	Not-Expressed
ENSCAFG00000050026	All	Not-Expressed
ENSCAFG00000050029	All	Not-Expressed
ENSCAFG00000050030	All	Not-Expressed
ENSCAFG00000050031	All	Not-Expressed
ENSCAFG00000050032	All	Not-Expressed
ENSCAFG00000050033	All	Not-Expressed
ENSCAFG00000050034	All	Not-Expressed
ENSCAFG00000050035	All	Not-Expressed
ENSCAFG00000050036	All	Not-Expressed
ENSCAFG00000050037	All	Not-Expressed
ENSCAFG00000050038	All	Not-Expressed
ENSCAFG00000050039	All	Not-Expressed
ENSCAFG00000050040	All	Not-Expressed
ENSCAFG00000050041	All	Not-Expressed
ENSCAFG00000050042	All	Not-Expressed
ENSCAFG00000050043	All	Not-Expressed
ENSCAFG00000050044	All	Not-Expressed
ENSCAFG00000050045	All	Not-Expressed
ENSCAFG00000050046	All	Not-Expressed
ENSCAFG00000050047	All	Not-Expressed
ENSCAFG00000050048	All	Not-Expressed
ENSCAFG00000050049	All	Not-Expressed
ENSCAFG00000050050	All	Not-Expressed
ENSCAFG00000050053	All	Not-Expressed
ENSCAFG00000050054	All	Not-Expressed
ENSCAFG00000050055	All	Not-Expressed
ENSCAFG00000050056	All	Not-Expressed
ENSCAFG00000050057	All	Not-Expressed
ENSCAFG00000050058	All	Not-Expressed
ENSCAFG00000050059	All	Not-Expressed
ENSCAFG00000050061	All	Not-Expressed
ENSCAFG00000050062	All	Not-Expressed
ENSCAFG00000050063	All	Not-Expressed
ENSCAFG00000050065	All	Not-Expressed
ENSCAFG00000050066	All	Not-Expressed
ENSCAFG00000050067	All	Not-Expressed
ENSCAFG00000050068	All	Not-Expressed
ENSCAFG00000050069	All	Not-Expressed
ENSCAFG00000050070	All	Not-Expressed
ENSCAFG00000050071	All	Not-Expressed
ENSCAFG00000050072	All	Not-Expressed
ENSCAFG00000050073	All	Not-Expressed
ENSCAFG00000050074	All	Not-Expressed
ENSCAFG00000050075	All	Not-Expressed
ENSCAFG00000050076	All	Not-Expressed
ENSCAFG00000050077	All	Not-Expressed
ENSCAFG00000050080	All	Not-Expressed
ENSCAFG00000050081	All	Not-Expressed
ENSCAFG00000050082	All	Not-Expressed
ENSCAFG00000000001	LI	Tissue-Enhanced
ENSCAFG00000000255	CL	Tissue-Enhanced
ENSCAFG00000000678	CL	Tissue-Enhanced
ENSCAFG00000001559	CL	Tissue-Enhanced
ENSCAFG00000001832	CL	Tissue-Enhanced
ENSCAFG00000001849	CL	Tissue-Enhanced
ENSCAFG00000001987	CL	Tissue-Enhanced
ENSCAFG00000003886	CL	Tissue-Enhanced
ENSCAFG00000003954	CL	Tissue-Enhanced
ENSCAFG00000004001	CL	Tissue-Enhanced
ENSCAFG00000004110	CL	Tissue-Enhanced
ENSCAFG00000004149	CL	Tissue-Enhanced
ENSCAFG00000004751	CL	Tissue-Enhanced
ENSCAFG00000005320	CL	Tissue-Enhanced
ENSCAFG00000005813	CL	Tissue-Enhanced
ENSCAFG00000006087	CL	Tissue-Enhanced
ENSCAFG00000006261	CL	Tissue-Enhanced
ENSCAFG00000006291	CL	Tissue-Enhanced
ENSCAFG00000006533	CL	Tissue-Enhanced
ENSCAFG00000006714	CL	Tissue-Enhanced
ENSCAFG00000006971	CL	Tissue-Enhanced
ENSCAFG00000007141	CL	Tissue-Enhanced
ENSCAFG00000007505	CL	Tissue-Enhanced
ENSCAFG00000007966	CL	Tissue-Enhanced
ENSCAFG00000008004	CL	Tissue-Enhanced
ENSCAFG00000008623	CL	Tissue-Enhanced
ENSCAFG00000008736	CL	Tissue-Enhanced
ENSCAFG00000008886	CL	Tissue-Enhanced
ENSCAFG00000009398	CL	Tissue-Enhanced
ENSCAFG00000009640	CL	Tissue-Enhanced
ENSCAFG00000010828	CL	Tissue-Enhanced
ENSCAFG00000011564	CL	Tissue-Enhanced
ENSCAFG00000011705	CL	Tissue-Enhanced
ENSCAFG00000012173	CL	Tissue-Enhanced
ENSCAFG00000012306	CL	Tissue-Enhanced
ENSCAFG00000012337	CL	Tissue-Enhanced
ENSCAFG00000013001	CL	Tissue-Enhanced
ENSCAFG00000013723	CL	Tissue-Enhanced
ENSCAFG00000013833	CL	Tissue-Enhanced
ENSCAFG00000013890	CL	Tissue-Enhanced
ENSCAFG00000014403	CL	Tissue-Enhanced
ENSCAFG00000014838	CL	Tissue-Enhanced
ENSCAFG00000015078	CL	Tissue-Enhanced
ENSCAFG00000015484	CL	Tissue-Enhanced
ENSCAFG00000015813	CL	Tissue-Enhanced
ENSCAFG00000016041	CL	Tissue-Enhanced
ENSCAFG00000016057	CL	Tissue-Enhanced
ENSCAFG00000016592	CL	Tissue-Enhanced
ENSCAFG00000016731	CL	Tissue-Enhanced
ENSCAFG00000016772	CL	Tissue-Enhanced
ENSCAFG00000016783	CL	Tissue-Enhanced
ENSCAFG00000017090	CL	Tissue-Enhanced
ENSCAFG00000017109	CL	Tissue-Enhanced
ENSCAFG00000017336	CL	Tissue-Enhanced
ENSCAFG00000017501	CL	Tissue-Enhanced
ENSCAFG00000017781	CL	Tissue-Enhanced
ENSCAFG00000017883	CL	Tissue-Enhanced
ENSCAFG00000018158	CL	Tissue-Enhanced
ENSCAFG00000018593	CL	Tissue-Enhanced
ENSCAFG00000018799	CL	Tissue-Enhanced
ENSCAFG00000018861	CL	Tissue-Enhanced
ENSCAFG00000018979	CL	Tissue-Enhanced
ENSCAFG00000019402	CL	Tissue-Enhanced
ENSCAFG00000023528	CL	Tissue-Enhanced
ENSCAFG00000024169	CL	Tissue-Enhanced
ENSCAFG00000024660	CL	Tissue-Enhanced
ENSCAFG00000024680	CL	Tissue-Enhanced
ENSCAFG00000025369	CL	Tissue-Enhanced
ENSCAFG00000028761	CL	Tissue-Enhanced
ENSCAFG00000029483	CL	Tissue-Enhanced
ENSCAFG00000029507	CL	Tissue-Enhanced
ENSCAFG00000030441	CL	Tissue-Enhanced
ENSCAFG00000031485	CL	Tissue-Enhanced
ENSCAFG00000031854	CL	Tissue-Enhanced
ENSCAFG00000031942	CL	Tissue-Enhanced
ENSCAFG00000032754	CL	Tissue-Enhanced
ENSCAFG00000034181	CL	Tissue-Enhanced
ENSCAFG00000034791	CL	Tissue-Enhanced
ENSCAFG00000037644	CL	Tissue-Enhanced
ENSCAFG00000038451	CL	Tissue-Enhanced
ENSCAFG00000041417	CL	Tissue-Enhanced
ENSCAFG00000042427	CL	Tissue-Enhanced
ENSCAFG00000042596	CL	Tissue-Enhanced
ENSCAFG00000042731	CL	Tissue-Enhanced
ENSCAFG00000043354	CL	Tissue-Enhanced
ENSCAFG00000043374	CL	Tissue-Enhanced
ENSCAFG00000044109	CL	Tissue-Enhanced
ENSCAFG00000044549	CL	Tissue-Enhanced
ENSCAFG00000045787	CL	Tissue-Enhanced
ENSCAFG00000046415	CL	Tissue-Enhanced
ENSCAFG00000046744	CL	Tissue-Enhanced
ENSCAFG00000046765	CL	Tissue-Enhanced
ENSCAFG00000047157	CL	Tissue-Enhanced
ENSCAFG00000047488	CL	Tissue-Enhanced
ENSCAFG00000048068	CL	Tissue-Enhanced
ENSCAFG00000048658	CL	Tissue-Enhanced
ENSCAFG00000048864	CL	Tissue-Enhanced
ENSCAFG00000049282	CL	Tissue-Enhanced
ENSCAFG00000000367	CO	Tissue-Enhanced
ENSCAFG00000000375	CO	Tissue-Enhanced
ENSCAFG00000002797	CO	Tissue-Enhanced
ENSCAFG00000002953	CO	Tissue-Enhanced
ENSCAFG00000003970	CO	Tissue-Enhanced
ENSCAFG00000003971	CO	Tissue-Enhanced
ENSCAFG00000003982	CO	Tissue-Enhanced
ENSCAFG00000004055	CO	Tissue-Enhanced
ENSCAFG00000004321	CO	Tissue-Enhanced
ENSCAFG00000004507	CO	Tissue-Enhanced
ENSCAFG00000004890	CO	Tissue-Enhanced
ENSCAFG00000005037	CO	Tissue-Enhanced
ENSCAFG00000005757	CO	Tissue-Enhanced
ENSCAFG00000007329	CO	Tissue-Enhanced
ENSCAFG00000007437	CO	Tissue-Enhanced
ENSCAFG00000007957	CO	Tissue-Enhanced
ENSCAFG00000008285	CO	Tissue-Enhanced
ENSCAFG00000009091	CO	Tissue-Enhanced
ENSCAFG00000009366	CO	Tissue-Enhanced
ENSCAFG00000009444	CO	Tissue-Enhanced
ENSCAFG00000009519	CO	Tissue-Enhanced
ENSCAFG00000009993	CO	Tissue-Enhanced
ENSCAFG00000010147	CO	Tissue-Enhanced
ENSCAFG00000010602	CO	Tissue-Enhanced
ENSCAFG00000010603	CO	Tissue-Enhanced
ENSCAFG00000010667	CO	Tissue-Enhanced
ENSCAFG00000010901	CO	Tissue-Enhanced
ENSCAFG00000011652	CO	Tissue-Enhanced
ENSCAFG00000011913	CO	Tissue-Enhanced
ENSCAFG00000012482	CO	Tissue-Enhanced
ENSCAFG00000012764	CO	Tissue-Enhanced
ENSCAFG00000012806	CO	Tissue-Enhanced
ENSCAFG00000012865	CO	Tissue-Enhanced
ENSCAFG00000013158	CO	Tissue-Enhanced
ENSCAFG00000013175	CO	Tissue-Enhanced
ENSCAFG00000013262	CO	Tissue-Enhanced
ENSCAFG00000013285	CO	Tissue-Enhanced
ENSCAFG00000013297	CO	Tissue-Enhanced
ENSCAFG00000013343	CO	Tissue-Enhanced
ENSCAFG00000013352	CO	Tissue-Enhanced
ENSCAFG00000013730	CO	Tissue-Enhanced
ENSCAFG00000013971	CO	Tissue-Enhanced
ENSCAFG00000014247	CO	Tissue-Enhanced
ENSCAFG00000015006	CO	Tissue-Enhanced
ENSCAFG00000015203	CO	Tissue-Enhanced
ENSCAFG00000015404	CO	Tissue-Enhanced
ENSCAFG00000015412	CO	Tissue-Enhanced
ENSCAFG00000015654	CO	Tissue-Enhanced
ENSCAFG00000016102	CO	Tissue-Enhanced
ENSCAFG00000016124	CO	Tissue-Enhanced
ENSCAFG00000016149	CO	Tissue-Enhanced
ENSCAFG00000016545	CO	Tissue-Enhanced
ENSCAFG00000016867	CO	Tissue-Enhanced
ENSCAFG00000017154	CO	Tissue-Enhanced
ENSCAFG00000017439	CO	Tissue-Enhanced
ENSCAFG00000017526	CO	Tissue-Enhanced
ENSCAFG00000017544	CO	Tissue-Enhanced
ENSCAFG00000017709	CO	Tissue-Enhanced
ENSCAFG00000017845	CO	Tissue-Enhanced
ENSCAFG00000018617	CO	Tissue-Enhanced
ENSCAFG00000019095	CO	Tissue-Enhanced
ENSCAFG00000019462	CO	Tissue-Enhanced
ENSCAFG00000019952	CO	Tissue-Enhanced
ENSCAFG00000020317	CO	Tissue-Enhanced
ENSCAFG00000020399	CO	Tissue-Enhanced
