gene_id	CL	CR	CO	KI	LI	LU	MG	OV	PA	SP	ST
ENSCAFG00000020228	6.03544632	6.911964946	4.654423868	4.061416912	7.750955991	5.427486037	4.382944961	4.38604138	4.928770053	5.810417791	5.498755195
ENSCAFG00000020230	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020233	53.10041677	132.254241	20.51287499	23.00838972	22.36188729	43.98853109	67.75991787	18.67206824	41.34606952	33.94970641	38.83720707
ENSCAFG00000020235	18.36067088	23.23121911	20.3713905	18.72476798	16.90628741	7.372976792	10.424243	11.17036743	42.01475936	12.19829294	18.71846533
ENSCAFG00000020238	2.077536386	2.045792849	3.333276944	1.256003866	5.647827966	5.504828568	6.441567673	3.886940149	9.429278075	5.209087479	3.295798442
ENSCAFG00000020239	13.00651098	15.10205895	31.41558748	23.04503971	34.29939074	26.86980621	72.53707847	21.41261757	128.2907754	45.56533064	29.26920361
ENSCAFG00000020240	0.054178166	0.607349119	0.060756757	0.029119171	0.092783019	0.021958333	0	0	0	0.071867008	0
ENSCAFG00000020241	0.007827298	0.049748654	0.355695807	0	0	0	0	0	0	0	0
ENSCAFG00000020242	23.27080495	27.11465149	14.57208931	17.33854939	19.20247629	14.56787352	13.24078852	20.86859376	24.23437166	11.10186446	16.0016823
ENSCAFG00000020243	1.008616182	1.574818118	5.722167612	5.070615265	2.172246864	6.366030367	4.568540933	5.806794503	3.681550802	4.58217688	7.645743422
ENSCAFG00000020244	0	0	283.9870822	0.030830721	0	0	0.049930898	0.0171446	1.867072193	0.007762431	0.03862543
ENSCAFG00000020246	0	0	1567.264514	0.029119171	0	141.9632601	0.179371642	0.058503621	0.300534759	0	361.755193
ENSCAFG00000020247	11.49444915	9.018090674	13.69386664	12.90120763	11.49482367	11.7763487	13.83932665	9.709005807	11.75090909	9.810104633	14.7610844
ENSCAFG00000020249	0.007214377	0.011422764	0.2342448	0.017617555	0	2.089793542	0.029578947	0.009390142	0.090160428	0.007186701	0.053842036
ENSCAFG00000020251	9.186618716	8.514934681	6.196939161	5.311099453	22.1404433	10.0893761	5.965491644	5.672957766	19.2342246	12.77511502	5.90674501
ENSCAFG00000020252	38.19163791	29.17592936	4.153774441	14.76421841	71.96971278	63.38857124	15.41680238	9.981033466	1.675481283	15.72965307	55.29700857
ENSCAFG00000020254	6.018274494	13.9652703	11.54037715	11.86371165	2.686751951	7.07177709	9.905282849	18.53661014	5.203008021	11.53841683	10.66931625
ENSCAFG00000020256	4.032753238	3.097758624	11.70345779	6.279060861	1.059405809	3.169937857	2.509426699	6.919689615	13.48274064	1.826146621	3.306692347
ENSCAFG00000020257	1.949429273	1.431432612	2.00719197	1.476611253	1.342543218	1.448841732	2.508896244	2.257100245	5.184224599	2.168666368	1.764899761
ENSCAFG00000020259	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020263	6.835123548	13.35590402	7.99829574	1.45837754	15.23237627	17.02363067	1.964746783	2.839489572	0.386938503	29.86493062	20.54386548
ENSCAFG00000020265	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020267	6.270268611	7.400819192	4.857446446	4.229924716	6.030271659	3.610846098	2.523169862	5.300955745	3.73790107	8.899309428	3.996232957
ENSCAFG00000020269	1.088500172	1.18517235	2.391922256	4.756739812	2.542754371	1.549015969	0.679785335	2.496863972	228.9361096	4.903384684	30.58095178
ENSCAFG00000020270	0.540974477	1.534144319	1.223386053	0.111091007	0.029424084	0.018971297	0.04622258	0.447134615	0.015026738	0	0.12582896
ENSCAFG00000020273	3.091672203	3.285968697	3.19188622	3.91216975	4.605563074	4.633678594	1.43597565	2.038382697	4.459184492	3.632271729	1.926321287
ENSCAFG00000020276	1.345926842	3.050828393	4.590291736	15.24085086	6.743528104	26.64586119	21.86954854	8.829666846	4.586911765	16.80840266	4.230687223
ENSCAFG00000020277	1.2300413	7.913352846	0.413514737	1.872641106	1.976271362	2.646477858	5.419337161	0.957631204	0.454558824	0.8479215	1.199549667
ENSCAFG00000020278	26.63533402	26.590546	19.34549516	22.78668694	92.83548256	17.53957656	24.09635467	22.3214991	43.25822193	31.31169091	25.06277929
ENSCAFG00000020280	0.246796014	0.406328035	0	0.124669303	0	7.3280989	0	0.014085213	0	0.173493309	0.03862543
ENSCAFG00000020283	37.9462419	43.8982699	15.7031526	15.82622379	36.70411563	20.97625985	18.3149455	11.66999574	13.98989305	19.07090312	13.92800569
ENSCAFG00000020284	6.320163031	12.26210913	2.218434212	1.548176864	6.500016053	1.963211425	2.841871097	3.269800421	2.44184492	2.661689922	1.652143486
ENSCAFG00000020285	3.31874423	2.399791393	13.27203848	8.635956519	6.102027561	7.407772146	11.55339182	8.890662664	6.73197861	9.54484192	6.172068245
ENSCAFG00000020287	0.764760847	1.072742908	13.68667835	11.46019662	10.91002	5.996743811	3.39721851	2.297187386	38.93052139	7.554354114	12.20352668
ENSCAFG00000020288	0.966465328	1.41030143	3.029274385	5.553044163	2.692581251	6.82809592	4.355074176	4.616257412	1.795695187	6.634932882	4.576538204
ENSCAFG00000020290	15.04965012	13.86021534	8.965809587	6.9764148	1.142126346	18.64260943	10.65946814	10.29507327	3.061697861	6.066131325	11.77505632
ENSCAFG00000020291	4.740053613	4.179776705	4.9716779	6.333031738	6.970107429	3.633920694	9.656338875	7.737772079	27.02183155	7.32413153	10.05960618
ENSCAFG00000020292	0.146424397	0.19403326	0.031816038	0.036581529	0.211936679	3.49754544	0	0.025638124	0	0.015524862	0.005072202
ENSCAFG00000020294	0.514709321	0.363343595	0.323879769	0.871224601	0.088272251	1.111647727	0.915915658	1.465056948	0.07513369	0.587463156	0.624647797
ENSCAFG00000020296	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020297	0.084418933	0.085144316	8.809135914	3.337727922	0.572728687	2.63880872	0.113415164	1.377377428	11.13481283	1.536603976	1.135754959
ENSCAFG00000020298	4.393629525	2.350639034	5.473139918	4.107172349	4.614515213	3.836646394	5.680608129	7.213929342	6.326256684	5.194475845	4.598169142
ENSCAFG00000020300	2.158033297	2.950618327	4.77474975	0.401780662	0.088272251	5.549608271	0.623012054	0.16316446	3.129318182	0.536888238	3.51916707
ENSCAFG00000020303	0.120333404	0.279252112	1.459162273	7.033306723	0.984804653	4.536760124	1.534426144	9.469717603	0.683716578	4.624135698	1.123362053
ENSCAFG00000020304	16.13438569	27.93044276	13.61970215	18.94076559	1.146498321	2.993154928	5.645977693	4.259873163	2.896403743	5.169352171	2.361362847
ENSCAFG00000020305	0.14887608	0.676034778	201.1072714	28.98092338	83.90090117	47.24763559	50.57777598	17.65105501	70.99758021	40.8056899	205.0411755
ENSCAFG00000020306	0.790727917	0.230253485	0	0.061661442	0	0	0.483122807	0.362465784	0	0	0
ENSCAFG00000020307	4.424211921	4.099882575	9.488555222	10.42482296	2.803962511	10.68478853	11.6661208	14.9001072	8.227139037	9.347416103	8.631354225
ENSCAFG00000020309	2.164755329	3.828876096	10.1546293	4.578373479	4.999318384	3.665424107	4.210376769	5.723887398	4.729665775	4.667573547	3.857732207
ENSCAFG00000020310	2.769125227	4.698068327	5.356501946	0.115860526	0.014712042	1.114453887	0.035744878	0.082136529	0.030053476	0.017966752	8.307988264
ENSCAFG00000020311	13.42164581	16.24901255	35.10852942	27.59297042	69.99621728	23.19984987	37.57606205	25.43782026	79.42758021	35.04740547	40.62133239
ENSCAFG00000020312	6.518632094	6.874030375	7.82340129	6.74031218	15.94556332	8.462278595	15.61756741	9.631976851	25.60180481	7.716233556	13.46887553
ENSCAFG00000020313	0.086100279	0.022845528	0.451112668	0	8.000366739	0.022345924	0.014789474	0.041147041	0.424505348	0.236456352	0.015216606
ENSCAFG00000020314	9.301094206	7.868747231	6.788442442	6.188325889	10.54943618	7.485931203	8.098266119	7.083999912	16.64586898	6.992421613	11.62318657
ENSCAFG00000020315	0.015654596	0.088750033	0	0	501.8074849	0.178767396	0.009859649	0.01028676	0.875307487	0.028746803	0.619471014
ENSCAFG00000020316	2.761696494	2.232591381	3.015241575	1.850117108	1.283695051	2.440413706	3.515266639	6.632522571	1.427540107	5.406155947	5.671035766
ENSCAFG00000020317	0.874852113	0.785301065	5.804207986	0.263784089	2.394939988	0.501212264	0.507168476	0.976199508	2.223957219	0.954014674	0.371142271
ENSCAFG00000020318	5.441851098	6.293356112	1.886897342	4.719975718	15.45430604	3.77946894	2.947957223	3.277228316	3.685307487	8.360505398	2.800395933
ENSCAFG00000020319	39.27190217	61.25825808	35.44062885	15.75648383	13.53549491	17.94934315	11.2218672	12.85274114	20.00058824	31.76978353	25.39388428
ENSCAFG00000020320	0.147650238	0.149171425	10.50998131	4.687113957	22.77597575	8.069710727	4.08686836	1.518968624	12.57737968	0.071152308	14.10452182
ENSCAFG00000020321	15.10556322	29.64234803	4.737495607	1.341535725	0.394310481	2.694973269	3.076765314	2.853271138	4.470454545	1.080109508	4.372883186
ENSCAFG00000020324	8.032988189	3.901316546	9.796089423	8.129200789	7.834856268	16.46424872	11.92003353	19.0252642	15.55643048	16.4142558	12.97690678
ENSCAFG00000020325	1.514222124	0.16277439	0	0.325445531	3.92894794	0.540364143	0.522561404	0.310189792	0.571016043	0.255127877	0.362950054
ENSCAFG00000020326	3.83118273	4.534273714	2.942764765	3.617920071	10.60439815	5.668733133	4.199616806	3.245689126	4.861149733	4.227497315	3.011371655
ENSCAFG00000020329	12.12783397	10.07908938	6.362238794	13.16590454	74.08762225	28.55272719	27.12161719	20.8531536	13.89221925	19.99664746	18.82081575
ENSCAFG00000020330	3.534408564	10.5747684	5.802926593	11.72772329	23.32878766	17.42376432	11.95027433	14.16810868	4.459184492	4.154349804	12.70984052
ENSCAFG00000020331	3.291939837	3.191036768	3.052089423	3.373807397	5.558445372	2.87611789	3.751177967	4.677717295	1.694264706	22.70702629	4.330126788
ENSCAFG00000020333	4.061731322	5.89867911	20.09617239	10.39908124	96.85207819	26.54133043	22.58637812	21.72641389	187.3496123	26.27973972	13.0409978
ENSCAFG00000020334	0.275653523	0.700995288	0.303721277	0.364719899	2.770235849	0.358950791	1.53536539	7.630833888	25309.65873	0.582311363	7.097527262
ENSCAFG00000020335	2.581916487	2.846485762	8.320737849	5.938804717	7.470039267	4.806358224	6.815051766	7.317481583	9.538221925	7.483856947	8.281999764
ENSCAFG00000020336	0.237217035	0.193208696	0.354258147	0.448768415	0.356142448	0.503765198	0.347014877	0.274156053	0.240427807	0.261470836	0.261314278
ENSCAFG00000020337	9.392014117	9.181545213	7.495708597	6.611238488	8.294399388	7.195832112	6.750258395	9.67405202	6.957379679	8.711134999	8.580963378
ENSCAFG00000020340	1.167489901	3.381217407	6.088114559	24.95494697	3.616664032	24.94600506	24.88664983	9.105031758	4.99263369	21.45477346	8.299308001
ENSCAFG00000020342	3.717638343	3.971986747	5.931190858	6.266646418	65.65089079	27.74887338	12.15060624	11.35456088	28.34794118	25.10804941	17.2776636
ENSCAFG00000020343	0.846570681	0.837760995	1.969812813	1.968944321	32.61507014	9.066481591	6.793103583	5.353807521	6.589224599	10.06423987	4.209143437
ENSCAFG00000020344	13.67193514	10.06899896	10.7872934	8.702912356	14.81197274	10.21455256	13.50646373	12.99619718	30.07225936	10.62715508	12.7881372
ENSCAFG00000020345	0.847796523	2.30908011	0.393418752	5.167192327	0.584248494	1.129135842	1.443864342	117.5177993	2.464385027	0.017966752	1.032376158
ENSCAFG00000020347	0.913218265	1.827926448	0.089666222	0.574053876	0.257668922	1.957356214	0.115858177	0.459111486	0.123970588	0.139286996	0.050722022
ENSCAFG00000020348	13.92039575	13.62803321	7.930256924	6.927213442	5.102927245	17.23246997	18.17727054	5.289663512	8.61407754	3.560623101	7.900312194
ENSCAFG00000020350	4.72243968	4.073021376	1.233355911	5.390241525	2.388208535	3.593885107	2.846226667	3.273212154	2.70105615	4.217173878	1.413662833
ENSCAFG00000020352	11.29433223	10.45478279	2.968330108	3.074696916	5.000012348	4.586345958	5.657681769	7.324333694	9.049852941	7.181161846	3.764288647
ENSCAFG00000020353	17.06601837	24.10429192	16.46023679	7.950857277	2.834011163	13.42102217	7.333466861	9.746626532	14.35053476	16.5210736	12.88152847
ENSCAFG00000020354	8.495214087	8.589778943	0.641915137	0.152442055	2.952470858	0.524834655	0.183036161	0.142063854	0.214131016	2.735701029	0.105540152
ENSCAFG00000020355	18.32418034	16.68203874	18.8759742	12.31877857	12.85332806	15.86267617	10.30536756	13.28182308	12.64124332	29.13052723	16.77722375
ENSCAFG00000020357	20.71214261	21.81539264	10.72103604	12.57927648	25.23066606	22.85691952	16.36770373	16.79885809	17.93441176	18.8457827	11.48154838
ENSCAFG00000020358	10.55829492	12.71950885	2.222184629	7.2535718	8.978786921	24.28549798	7.882434215	5.096687213	2.588355615	7.236144077	3.092439738
ENSCAFG00000020359	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020360	101.1759828	137.2066941	122.1528971	60.22159485	81.1310817	42.7077489	61.6445946	36.07267459	55.6440107	60.72511011	37.08234713
ENSCAFG00000020361	24.4241039	17.6674944	22.53791269	27.51998993	18.92572335	20.04311596	21.32311666	31.7645817	37.98759358	28.01767059	25.52251951
ENSCAFG00000020362	0.059781533	0.154430927	210.2455064	89.20530235	0.132408377	7.093539043	2.189912748	8.421585253	1.081925134	0.67470613	2.184219237
ENSCAFG00000020363	10.07798619	12.36108002	15.20065921	11.64547761	10.79454435	30.49696215	9.439300064	9.465191543	4.789772727	3.433079015	13.76102392
ENSCAFG00000020364	118.5342907	111.8152122	16.69973218	3.183026621	20.08124321	117.8697645	17.33106347	3.735188235	1.686751337	1.487021697	7.442454439
ENSCAFG00000020365	1.017317645	1.385825409	0.488835613	0.42772776	1.489941223	5.118694714	0.425303216	1.322314185	1.059385027	0.307181826	0.359533725
ENSCAFG00000020366	0.157858884	0.27331712	0.173519297	0.122592623	0.094240344	0.636564278	0.123260214	1.133142068	0	0.12692865	0.202103725
ENSCAFG00000020367	0.699499871	1.035027288	0.105542987	0.09958939	0.041221476	0.187227219	0.135577475	1.503525593	0.060106952	0.037660694	0.06398644
ENSCAFG00000020369	3.844281815	4.670517663	0.681106996	0.141921728	0.134004495	0.525382451	0.16269881	0.739283189	0.07513369	0.345120459	0.322372437
ENSCAFG00000020370	0.914986692	1.31713975	3.968972639	2.928599006	2.93574632	12.97127685	4.501421347	4.676880833	1.104465241	22.82236092	2.81561254
ENSCAFG00000020371	18.12563424	19.2397177	24.23060093	25.12162912	110.8645347	31.48099935	15.38842547	12.29452326	122.7646925	16.87159401	21.56306437
ENSCAFG00000020372	0	0	0	0.039639498	0.117696335	0	0.049930898	0	0	0	0
ENSCAFG00000020373	22.08939204	34.54071536	22.40586676	15.60089252	10.25547293	10.77214125	17.30631215	11.04162967	18.26875668	9.929171589	11.90177423
ENSCAFG00000020374	0.207431772	0.158940404	10.13737738	3.505733672	11.09711276	3.208547108	3.990744081	0.694598373	8.903342246	2.513072127	8.069507611
ENSCAFG00000020375	11.16377344	12.27785503	9.045224669	7.413316468	13.85846587	13.01322456	12.73970324	11.15056448	6.093342246	56.25199439	13.26063636
ENSCAFG00000020376	89.9124038	37.9075658	48.32237393	58.54530276	39.38594043	26.39358066	43.78292044	58.35001882	106.7461898	25.1030763	31.0265735
ENSCAFG00000020377	1.677543705	2.700034931	0.339787788	0.763442591	0.871619085	2.456056887	1.32464824	0.531118808	0.262967914	1.834137359	0.547884985
ENSCAFG00000020379	1.842161462	3.796531784	0.400544545	0.295710202	0.561070088	0.974926224	1.187674062	1.096163013	0.270481283	0.640797608	0.599286787
ENSCAFG00000020380	23.38513307	64.54733403	0.827154488	0.092492163	0.398821249	0.353043901	1.296733655	0.288083713	0.420748663	0.420302878	1.24190517
ENSCAFG00000020381	0.494851362	0.535514281	0.754677678	0.700548833	1.401668972	2.554561898	1.074361095	0.456627882	0.73631016	0.708763547	0.534725148
ENSCAFG00000020382	2.813915324	2.515784626	4.224844845	8.758298114	11.08899338	9.226267354	6.826162121	3.014613715	4.568128342	7.735351768	4.128232225
ENSCAFG00000020383	1.386493481	1.121075362	0.391793571	0.50504418	0.900765583	6.296403485	1.389986665	2.291208976	0.315561497	1.44399083	0.524092697
ENSCAFG00000020385	3.61639591	4.013839159	2.772183294	2.712669856	2.333315964	2.041721898	2.542387905	3.744420824	1.547754011	2.510600458	2.250942226
ENSCAFG00000020386	0.409732426	2.569083095	0.075195863	0.048448276	0	0	0.027739388	0.037718121	0.060106952	0.279447514	0.213032491
ENSCAFG00000020387	9.014481795	8.174781347	0.890849071	34.46591632	0.273838289	2.600483703	0.739074626	7.17123542	1.153302139	0.392995401	0.896211061
ENSCAFG00000020388	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020389	6.737836631	5.616655161	15.61245501	8.622355401	12.67726934	12.01376639	13.94955422	13.2953325	15.34229947	15.34309989	16.35952529
ENSCAFG00000020390	0.234309849	0.120838125	0.052068291	0.014559585	0	0.05547722	0.020955404	0.18394996	0.319318182	0.007762431	0.015216606
ENSCAFG00000020391	4.628214016	4.384804142	9.126171171	100.6337098	222.2929848	5.458405478	8.350830813	7.720604562	15.9884492	1.952301013	2.849950128
ENSCAFG00000020392	29.44319717	34.5098711	29.76093471	33.98958054	150.1683792	21.8430533	35.23355347	29.86092377	135.6989572	27.33732627	28.61457578
ENSCAFG00000020393	18.07067569	19.59279851	144.5996747	264.1103788	370.3381804	43.83025952	79.2904174	29.35138395	65.61049465	30.51850348	73.12654869
ENSCAFG00000020394	38.06399635	36.92748145	31.94320865	43.92852868	127.0229369	38.33275384	31.37603145	25.87801396	49.80612299	42.1284796	30.25324569
ENSCAFG00000020395	0.757111062	0.992872071	3.299054388	8.265143502	68.28170923	13.50186336	2.295852878	3.103510688	2.58459893	3.546170289	8.996657362
ENSCAFG00000020396	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020397	0	0.009168026	0.098323435	66.61786265	0.029424084	0.156695369	0.01602558	0.090630053	0	0.007186701	0.167574404
ENSCAFG00000020398	12.59899243	10.90532046	16.60844077	16.42079344	20.86833745	5.166327088	16.11255976	7.598919436	9.511925134	4.876166544	14.93275491
ENSCAFG00000020399	17.69778214	11.96535485	54.44911778	0.143633278	0.189938012	0.067311671	0.055478776	0.024002441	0	0.150920716	3.40041479
ENSCAFG00000020400	0.633605878	0.974973922	0.150422979	0.118188234	0.191256545	0.010785371	0.004929825	3.800592665	0	0	0.093443559
ENSCAFG00000020401	0.061322208	0.065829968	0	0	0.145801887	0	0.32542682	2.026400096	0	0	0
ENSCAFG00000020403	12.89974556	15.17721067	28.5131397	9.593648627	9.821814679	7.608182634	7.799094387	12.19155826	16.38290107	12.03888517	8.494857953
ENSCAFG00000020404	34.68525958	46.28924732	47.75009154	52.10674826	281.5145051	6.466866093	10.11403878	57.90366624	12.99061497	8.399794019	17.0298752
ENSCAFG00000020406	4.708429587	7.439089179	0.047724057	0.022021944	0.245732737	4.563069814	0.475808368	0.445710911	0	11.49575324	16.42675376
ENSCAFG00000020407	0	0	0.010126126	0	0	0.011172962	0	0.284866773	0	0.019406077	0
ENSCAFG00000020408	0.392624237	0.755770518	0.699984095	0.812392922	0.029424084	0.126049825	0.153471814	0.804171992	0.296778075	0.1673191	0.232536938
ENSCAFG00000020409	43.44349366	65.26930211	39.83296107	31.20297172	23.90394522	59.03462496	31.90858877	26.07744133	29.04292781	23.14509739	36.9879972
ENSCAFG00000020410	2.420932713	3.757241575	1.285893004	2.3152023	0.147120419	1.156815021	0.113385965	2.2072477	4.925013369	0.075609254	0.226488642
ENSCAFG00000020411	50.20163705	43.50593149	2.630323768	0.405705816	0.794450262	0.576048372	0.009859649	0.788657346	0.450802139	2.143830559	1.603687397
ENSCAFG00000020412	19.73280929	19.5724127	23.84308909	14.45330965	16.86298405	11.03085062	16.79890035	18.97524837	30.60195187	19.27473146	15.87182695
ENSCAFG00000020413	2.052376496	2.438280332	3.595649872	8.412062956	13.7783824	97.51590374	40.40617554	7.08638612	4.241296791	18.60743041	7.247165941
ENSCAFG00000020416	1.853314608	2.20037285	9.651042042	3.844483652	6.683916576	12.56948948	9.588951629	5.626098723	3.62144385	9.369591641	3.229964395
ENSCAFG00000020417	2.430099728	2.469473982	7.575373707	39.77913809	114.6833505	1.279696934	1.243727092	1.315293063	11.67201872	1.484401132	3.735371866
ENSCAFG00000020418	0.015654596	0	0.323942276	0.411456624	0	0.383782467	0.502842105	0	1.870828877	0	0.340221011
ENSCAFG00000020420	13.94387095	16.6564633	10.61852464	5.822510598	4.65920651	7.565656128	5.173279056	9.487306216	8.039304813	9.765296944	6.713992085
ENSCAFG00000020422	12.39893916	14.16806163	25.59784674	25.24965306	9.279342833	13.50313983	27.62593873	16.47044374	37.56684492	15.18703731	27.90014478
ENSCAFG00000020423	23.11185755	20.18188612	24.68490146	18.41810385	33.68072162	20.6297895	24.54246729	24.26235094	26.3080615	29.71426799	18.0202096
ENSCAFG00000020424	7.925355305	9.632818937	15.92108308	10.75328082	10.52056727	6.073569554	14.3489576	17.13326516	22.14941176	7.324320131	10.30209579
ENSCAFG00000020425	4.134360744	11.53953078	5.277899455	5.381136079	1.671621061	8.839689063	6.193528879	34.22221505	0.99552139	10.59154915	7.918718536
ENSCAFG00000020429	0.007214377	0.009168026	1.504011011	0.124669303	0.053018868	0.124726847	0.04622258	0.122968464	0.221644385	2.668181776	0.526515501
ENSCAFG00000020431	0.021643132	0	0	0	0	0	0	0.152562594	0	0	0
ENSCAFG00000020432	65.22089569	42.92585818	23.20573696	52.74737002	46.36395905	98.91800715	73.99919241	155.6107237	54.33668449	16.62128043	44.76261987
ENSCAFG00000020436	1.361055599	6.647228876	0.104136581	0	0.256072805	0.018196115	0	0.10054728	0	0.027168508	0.867050256
ENSCAFG00000020440	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020442	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020443	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020444	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020445	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020446	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020447	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020448	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020451	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020452	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020455	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020457	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020459	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020460	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020462	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020463	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020464	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020465	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020466	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020467	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020468	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020469	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020470	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020471	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020473	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020474	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020478	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020479	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020481	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020482	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020483	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020484	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020486	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020487	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020489	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020490	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020492	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020495	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020496	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020497	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020498	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020499	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020503	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020505	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020506	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020510	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020511	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020512	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020514	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020515	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020516	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020517	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020518	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020519	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020520	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020521	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020522	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020524	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020526	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020530	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020532	0	0	0	0	0	0	0	0	0	5.616118785	0
ENSCAFG00000020533	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020534	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020535	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020536	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020538	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020539	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020540	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020541	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020542	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020546	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020547	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020548	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020549	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020551	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020552	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020556	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020557	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020558	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020561	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020562	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020565	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020567	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020569	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020571	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020572	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020573	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020574	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020575	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000020576	0	0	0	0	0	0	0	0	0	0	0
